,date,iso3,admin0_name,admin1_hasc,admin1_name,confirmed,death,recovered
1,2020-05-13,ARG,Argentina,AR.BA,Buenos Aires,729,47,120
2,2020-05-13,ARG,Argentina,AR.CT,Catamarca,0,0,0
3,2020-05-13,ARG,Argentina,AR.CC,Chaco,191,9,56
4,2020-05-13,ARG,Argentina,AR.CH,Chubut,1,0,0
5,2020-05-13,ARG,Argentina,AR.DF,Ciudad de Buenos Aires,648,32,301
6,2020-05-13,ARG,Argentina,AR.CB,Cordoba,228,6,38
7,2020-05-13,ARG,Argentina,AR.CN,Corrientes,31,0,5
8,2020-05-13,ARG,Argentina,AR.ER,Entre Rios,21,0,10
9,2020-05-13,ARG,Argentina,AR.FM,Formosa,0,0,0
10,2020-05-13,ARG,Argentina,AR.JY,Jujuy,5,0,3
11,2020-05-13,ARG,Argentina,AR.LP,La Pampa,5,0,0
12,2020-05-13,ARG,Argentina,AR.LR,La Rioja,31,2,2
13,2020-05-13,ARG,Argentina,AR.MZ,Mendoza,63,5,5
14,2020-05-13,ARG,Argentina,AR.MN,Misiones,3,0,0
15,2020-05-13,ARG,Argentina,AR.NQ,Neuquen,91,4,2
16,2020-05-13,ARG,Argentina,AR.RN,Rio Negro,106,2,7
17,2020-05-13,ARG,Argentina,AR.SA,Salta,4,0,0
18,2020-05-13,ARG,Argentina,AR.SJ,San Juan,2,0,0
19,2020-05-13,ARG,Argentina,AR.SL,San Luis,11,0,6
20,2020-05-13,ARG,Argentina,AR.SC,Santa Cruz,40,0,5
21,2020-05-13,ARG,Argentina,AR.SF,Santa Fe,209,2,27
22,2020-05-13,ARG,Argentina,AR.SE,Santiago del Estero,12,0,3
23,2020-05-13,ARG,Argentina,AR.TF,Tierra del Fuego,110,0,36
24,2020-05-13,ARG,Argentina,AR.TM,Tucuman,30,3,3
25,2020-05-13,AUS,Australia,AU.AC,Australian Capital Territory,107,3,104
26,2020-05-13,AUS,Australia,AU.NS,New South Wales,3063,45,2595
27,2020-05-13,AUS,Australia,AU.NT,Northern Territory,29,0,27
28,2020-05-13,AUS,Australia,AU.QL,Queensland,1051,6,1028
29,2020-05-13,AUS,Australia,AU.SA,South Australia,439,4,434
30,2020-05-13,AUS,Australia,AU.TS,Tasmania,227,13,184
31,2020-05-13,AUS,Australia,AU.VI,Victoria,1521,18,1385
32,2020-05-13,AUS,Australia,AU.WA,Western Australia,551,9,538
33,2020-05-13,AUT,Austria,AT.TR,Tirol,3520,107,3349
34,2020-05-13,AUT,Austria,AT.SZ,Salzburg,1217,37,1171
35,2020-05-13,AUT,Austria,AT.ST,Steiermark,1814,139,1482
36,2020-05-13,AUT,Austria,AT.NO,Niederösterreich,2720,95,2467
37,2020-05-13,AUT,Austria,AT.WI,Wien,2807,144,2126
38,2020-05-13,AUT,Austria,AT.KA,Kärnten,410,13,388
39,2020-05-13,AUT,Austria,AT.VO,Vorarlberg,882,19,847
40,2020-05-13,AUT,Austria,AT.OO,Oberösterreich,2268,59,2177
41,2020-05-13,AUT,Austria,AT.BU,Burgenland,335,11,297
45,2020-05-13,BRA,Brazil,BR.AC,Acre,1694,52,
46,2020-05-13,BRA,Brazil,BR.AP,Amapá,3005,94,
47,2020-05-13,BRA,Brazil,BR.AM,Amazonas,15816,1160,
48,2020-05-13,BRA,Brazil,BR.PB,Pará,9618,946,
49,2020-05-13,BRA,Brazil,BR.RO,Rondônia,1612,50,
50,2020-05-13,BRA,Brazil,BR.RR,Roraima,1411,29,
51,2020-05-13,BRA,Brazil,BR.TO,Tocantins,932,21,
52,2020-05-13,BRA,Brazil,BR.AL,Alagoas,2761,164,
53,2020-05-13,BRA,Brazil,BR.BA,Bahia,6547,236,
54,2020-05-13,BRA,Brazil,BR.CE,Ceará,19156,1389,
55,2020-05-13,BRA,Brazil,BR.MA,Maranhão,9112,444,
56,2020-05-13,BRA,Brazil,BR.PA,Paraíba,3045,157,
57,2020-05-13,BRA,Brazil,BR.PE,Pernambuco,14901,1224,
58,2020-05-13,BRA,Brazil,BR.PI,Piauí,1612,57,
59,2020-05-13,BRA,Brazil,BR.RN,Rio Grande do Norte,2367,105,
60,2020-05-13,BRA,Brazil,BR.SE,Sergipe,2268,42,
61,2020-05-13,BRA,Brazil,BR.ES,Espirito Santo,5401,233,
62,2020-05-13,BRA,Brazil,BR.MG,Minas Gerais,3733,135,
63,2020-05-13,BRA,Brazil,BR.RJ,Rio de Janeiro,18728,2050,
64,2020-05-13,BRA,Brazil,BR.SC,São Paulo,51097,4118,
65,2020-05-13,BRA,Brazil,BR.PR,Paraná,1996,117,
66,2020-05-13,BRA,Brazil,BR.RS,Rio Grande do Sul,2917,111,
67,2020-05-13,BRA,Brazil,BR.SP,Santa Catarina,3828,73,
68,2020-05-13,BRA,Brazil,BR.DF,Distrito Federal,3192,48,
69,2020-05-13,BRA,Brazil,BR.GO,Goiás,1134,61,
70,2020-05-13,BRA,Brazil,BR.MT,Mato Grosso,661,20,
71,2020-05-13,BRA,Brazil,BR.MS,Mato Grosso do Sul,430,13,
72,2020-05-13,CAN,Canada,CA.AB,Alberta,6407,120,
73,2020-05-13,CAN,Canada,CA.BC,British Columbia,2376,132,
75,2020-05-13,CAN,Canada,CA.MB,Manitoba,290,7,
76,2020-05-13,CAN,Canada,CA.NB,New Brunswick,120,0,
77,2020-05-13,CAN,Canada,CA.NF,Newfoundland and Labrador,261,3,
78,2020-05-13,CAN,Canada,CA.NS,Nova Scotia,1024,51,
79,2020-05-13,CAN,Canada,CA.ON,Ontario,22516,1883,
80,2020-05-13,CAN,Canada,CA.PE,Prince Edward Island,27,0,
81,2020-05-13,CAN,Canada,CA.QC,Quebec,39940,3221,
82,2020-05-13,CAN,Canada,CA.SK,Saskatchewan,577,7,
84,2020-05-13,CAN,Canada,CA.NT,Northwest Territories,5,0,
85,2020-05-13,CAN,Canada,CA.YT,Yukon,11,0,
100,2020-05-13,CHL,Chile,CL.TP,Tarapacá,615,1,
86,2020-05-13,CHL,Chile,CL.AN,Antofagasta,1216,11,
89,2020-05-13,CHL,Chile,CL.AT,Atacama,139,0,
92,2020-05-13,CHL,Chile,CL.CO,Coquimbo,153,1,
101,2020-05-13,CHL,Chile,CL.VS,Valparaíso,1123,24,
99,2020-05-13,CHL,Chile,CL.LI,O'Higgins,248,4,
96,2020-05-13,CHL,Chile,CL.ML,Maule,485,15,
91,2020-05-13,CHL,Chile,CL.BI,Biobío,975,9,
87,2020-05-13,CHL,Chile,CL.AR,Araucanía,1495,39,
93,2020-05-13,CHL,Chile,CL.LG,Los Lagos,628,11,
90,2020-05-13,CHL,Chile,CL.AI,Aysén,8,0,
95,2020-05-13,CHL,Chile,CL.MA,Magallanes,921,16,
97,2020-05-13,CHL,Chile,CL.RM,Santiago Metropolitan,24965,184,
94,2020-05-13,CHL,Chile,CL.LR,Los Ríos,212,7,
88,2020-05-13,CHL,Chile,CL.AP,Arica y Parinacota,369,7,
98,2020-05-13,CHL,Chile,CL.NB,Ñuble,839,19,
244,2020-05-13,DEU,Germany,DE.RP,Rheinland-Pfalz,6360,207,
245,2020-05-13,DEU,Germany,DE.SH,Schleswig-Holstein,2972,125,
247,2020-05-13,DEU,Germany,DE.HE,Hessen,9087,419,
248,2020-05-13,DEU,Germany,DE.BW,Baden-Württemberg,33518,1594,
249,2020-05-13,DEU,Germany,DE.BY,Bayern,44802,2209,
250,2020-05-13,DEU,Germany,DE.NW,Nordrhein-Westfalen,35555,1473,
251,2020-05-13,DEU,Germany,DE.HB,Bremen,1077,36,
252,2020-05-13,DEU,Germany,DE.HH,Hamburg,4972,223,
253,2020-05-13,DEU,Germany,DE.NI,Niedersachsen,10903,508,
254,2020-05-13,DEU,Germany,DE.BE,Berlin,6298,170,
255,2020-05-13,DEU,Germany,DE.BR,Brandenburg,3125,137,
256,2020-05-13,DEU,Germany,DE.SN,Sachsen,4962,191,
257,2020-05-13,DEU,Germany,DE.TH,Thüringen,2622,126,
258,2020-05-13,DEU,Germany,DE.SL,Saarland,2667,144,
259,2020-05-13,DEU,Germany,DE.MV,Mecklenburg-Vorpommern,736,20,
260,2020-05-13,DEU,Germany,DE.ST,Sachsen-Anhalt,1650,52,
261,2020-05-13,IND,India,IN.KL,Kerala,469,,
262,2020-05-13,IND,India,IN.DD,Delhi,2918,,
263,2020-05-13,IND,India,IN.TG,Telangana,1001,,
264,2020-05-13,IND,India,IN.RJ,Rajasthan,2195,,
265,2020-05-13,IND,India,IN.HR,Haryana,296,,
266,2020-05-13,IND,India,IN.UP,Uttar Pradesh,1903,,
267,2020-05-13,IND,India,IN.LD,Ladakh,20,,
268,2020-05-13,IND,India,IN.TN,Tamil Nadu,1885,,
269,2020-05-13,IND,India,IN.JK,Jammu and Kashmir,527,,
270,2020-05-13,IND,India,IN.KA,Karnataka,503,,
271,2020-05-13,IND,India,IN.MH,Maharashtra,8284,,
